order_id,session_id,customer_id,order_date,order_value,order_status,cancel_reason,cancelled_by,delivered_time
387,1201,456,2025-02-07,1045.0,delivered,,,2025-02-07 19:17:00
388,1204,836,2025-03-05,494.0,delivered,,,2025-03-05 17:24:00
389,1207,383,2025-06-09,374.0,delivered,,,2025-06-10 00:36:00
390,1208,675,2025-05-23,907.0,delivered,,,2025-05-23 08:12:00
391,1209,63,2025-06-13,1057.0,delivered,,,2025-06-13 12:16:00
392,1218,134,2025-02-14,360.0,delivered,,,2025-02-14 22:58:00
393,1223,70,2025-03-18,1087.0,delivered,,,2025-03-18 22:10:00
394,1225,731,2025-04-14,472.0,delivered,,,2025-04-14 15:33:00
395,1227,527,2025-01-26,3066.0,delivered,,,2025-01-26 12:43:00
396,1232,911,2025-01-31,0,cancelled,items_unavailable,system,
397,1236,927,2025-02-19,1323.0,delivered,,,2025-02-19 08:37:00
398,1237,436,2025-05-30,91.0,delivered,,,2025-05-30 20:19:00
399,1248,116,2025-04-20,664.0,delivered,,,2025-04-20 17:32:00
400,1254,55,2025-04-13,457.0,delivered,,,2025-04-13 19:26:00
401,1259,661,2025-05-18,786.0,delivered,,,2025-05-18 21:35:00
402,1264,797,2025-02-23,1138.0,cancelled,substitute_rejected,customer,
403,1265,829,2025-03-15,124.0,delivered,,,2025-03-15 10:02:00
404,1267,59,2025-06-12,577.0,delivered,,,2025-06-12 19:23:00
405,1281,1098,2025-03-21,623.0,delivered,,,2025-03-21 14:09:00
406,1289,844,2025-02-25,61.0,delivered,,,2025-02-25 16:28:00
407,1293,799,2025-03-05,2149.0,delivered,,,2025-03-05 23:30:00
408,1296,321,2025-06-28,1245.0,delivered,,,2025-06-28 19:57:00
409,1299,1139,2025-03-12,62.0,delivered,,,2025-03-12 13:12:00
410,1301,608,2025-02-18,62.0,delivered,,,2025-02-18 10:55:00
411,1302,925,2025-06-24,115.0,delivered,,,2025-06-25 00:19:00
412,1306,187,2025-03-14,308.0,delivered,,,2025-03-14 09:30:00
413,1309,1159,2025-06-01,0,cancelled,substitute_rejected,customer,
414,1313,618,2025-04-08,299.0,delivered,,,2025-04-08 10:55:00
415,1322,996,2025-05-01,345.0,cancelled,address_issue,seller,
416,1324,237,2025-01-08,762.0,delivered,,,2025-01-08 17:16:00
417,1327,264,2025-06-14,238.0,delivered,,,2025-06-14 23:47:00
418,1330,383,2025-04-18,453.0,delivered,,,2025-04-18 20:20:00
419,1333,671,2025-03-14,630.0,cancelled,payment_failed,system,
420,1336,245,2025-02-15,51.0,delivered,,,2025-02-15 19:42:00
421,1337,16,2025-01-25,1700.0,delivered,,,2025-01-25 07:43:00
422,1340,502,2025-01-31,312.0,delivered,,,2025-01-31 16:31:00
423,1344,1167,2025-06-28,654.0,delivered,,,2025-06-28 11:57:00
424,1347,452,2025-05-06,1032.0,cancelled,late_delivery,customer,
425,1354,766,2025-06-28,2562.0,delivered,,,2025-06-28 08:20:00
426,1358,1181,2025-05-11,476.0,delivered,,,2025-05-11 13:04:00
427,1361,586,2025-03-14,108.0,delivered,,,2025-03-14 08:29:00
428,1367,328,2025-01-11,125.0,delivered,,,2025-01-11 18:05:00
429,1375,238,2025-03-16,350.0,cancelled,payment_failed,system,
430,1376,875,2025-05-30,902.0,cancelled,substitute_rejected,customer,
431,1379,235,2025-01-10,1056.0,delivered,,,2025-01-10 10:30:00
432,1382,595,2025-06-26,1099.0,delivered,,,2025-06-26 11:03:00
433,1385,1089,2025-06-14,935.0,delivered,,,2025-06-14 14:47:00
434,1388,181,2025-05-21,1314.0,delivered,,,2025-05-21 13:29:00
435,1391,838,2025-05-15,224.0,delivered,,,2025-05-15 17:36:00
436,1396,290,2025-01-27,270.0,cancelled,payment_failed,system,
437,1397,706,2025-02-28,90.0,delivered,,,2025-02-28 13:13:00
438,1407,291,2025-03-11,223.0,delivered,,,2025-03-11 19:22:00
439,1408,678,2025-01-26,480.0,delivered,,,2025-01-26 10:25:00
440,1417,530,2025-02-21,146.0,delivered,,,2025-02-21 16:33:00
441,1418,132,2025-02-11,93.0,delivered,,,2025-02-11 22:47:00
442,1420,736,2025-04-26,649.0,delivered,,,2025-04-26 22:36:00
443,1421,1137,2025-03-21,967.0,delivered,,,2025-03-21 18:37:00
444,1422,155,2025-06-20,173.0,delivered,,,2025-06-20 10:58:00
445,1426,177,2025-03-04,2769.0,delivered,,,2025-03-04 19:16:00
446,1429,52,2025-04-28,207.0,delivered,,,2025-04-28 10:12:00
447,1430,448,2025-01-29,93.0,delivered,,,2025-01-29 10:14:00
448,1431,425,2025-05-03,186.0,delivered,,,2025-05-03 07:53:00
449,1433,371,2025-06-02,655.0,delivered,,,2025-06-02 10:40:00
450,1438,1000,2025-01-23,259.0,cancelled,substitute_rejected,customer,
451,1443,137,2025-03-07,296.0,delivered,,,2025-03-07 22:59:00
452,1444,734,2025-05-23,0,cancelled,substitute_rejected,customer,
453,1445,743,2025-04-29,0,cancelled,items_unavailable,system,
454,1450,17,2025-01-27,116.0,delivered,,,2025-01-27 16:14:00
455,1451,56,2025-03-23,423.0,delivered,,,2025-03-23 14:56:00
456,1452,134,2025-02-19,376.0,delivered,,,2025-02-19 07:58:00
457,1453,840,2025-06-22,236.0,delivered,,,2025-06-22 23:41:00
458,1460,1104,2025-01-05,664.0,delivered,,,2025-01-05 21:05:00
459,1462,891,2025-03-13,1136.0,delivered,,,2025-03-13 17:28:00
460,1464,834,2025-06-21,296.0,delivered,,,2025-06-21 19:48:00
461,1465,756,2025-05-06,108.0,delivered,,,2025-05-06 21:26:00
462,1471,632,2025-03-18,1437.0,delivered,,,2025-03-18 09:11:00
463,1475,1028,2025-03-22,558.0,delivered,,,2025-03-22 09:30:00
464,1476,1122,2025-01-05,1235.0,delivered,,,2025-01-05 18:50:00
465,1478,437,2025-03-06,441.0,delivered,,,2025-03-06 22:23:00
466,1479,985,2025-01-22,1960.0,delivered,,,2025-01-23 01:21:00
467,1484,209,2025-02-09,221.0,delivered,,,2025-02-09 22:35:00
468,1485,657,2025-03-20,581.0,delivered,,,2025-03-20 15:58:00
469,1486,202,2025-06-03,1771.0,delivered,,,2025-06-03 15:12:00
470,1487,328,2025-02-01,207.0,delivered,,,2025-02-01 19:19:00
471,1489,949,2025-03-28,1295.0,delivered,,,2025-03-28 22:21:00
472,1491,978,2025-04-13,236.0,delivered,,,2025-04-13 17:05:00
473,1497,306,2025-06-19,337.0,delivered,,,2025-06-20 00:52:00
474,1499,301,2025-02-21,279.0,delivered,,,2025-02-21 09:39:00
475,1504,671,2025-02-09,413.0,cancelled,payment_failed,system,
476,1505,521,2025-01-22,786.0,delivered,,,2025-01-22 23:24:00
477,1511,446,2025-06-22,516.0,delivered,,,2025-06-22 22:04:00
478,1512,985,2025-05-25,548.0,delivered,,,2025-05-25 10:56:00
479,1514,1193,2025-04-03,823.0,delivered,,,2025-04-03 16:58:00
480,1515,998,2025-03-03,185.0,delivered,,,2025-03-03 17:00:00
481,1520,911,2025-05-07,491.0,cancelled,changed_mind,customer,
482,1521,73,2025-06-15,935.0,cancelled,substitute_rejected,customer,
483,1532,693,2025-06-15,746.0,delivered,,,2025-06-16 00:25:00
484,1533,276,2025-03-08,1256.0,cancelled,substitute_rejected,customer,
485,1541,506,2025-04-12,339.0,cancelled,items_unavailable,seller,
486,1546,117,2025-02-03,0,cancelled,items_unavailable,system,
487,1547,20,2025-03-25,156.0,delivered,,,2025-03-25 22:11:00
488,1549,445,2025-03-30,370.0,delivered,,,2025-03-30 18:46:00
489,1552,1040,2025-05-16,161.0,delivered,,,2025-05-16 19:16:00
490,1553,903,2025-04-06,770.0,delivered,,,2025-04-06 20:41:00
491,1560,525,2025-03-21,1034.0,delivered,,,2025-03-21 11:23:00
492,1563,356,2025-06-20,1437.0,delivered,,,2025-06-20 19:04:00
493,1564,1002,2025-03-11,907.0,delivered,,,2025-03-11 09:20:00
494,1568,315,2025-01-20,1010.0,delivered,,,2025-01-20 15:35:00
495,1569,1152,2025-04-01,591.0,delivered,,,2025-04-01 11:34:00
496,1579,681,2025-01-30,2295.0,delivered,,,2025-01-30 21:25:00
497,1580,336,2025-03-04,310.0,delivered,,,2025-03-04 17:42:00
498,1581,825,2025-02-21,2418.0,delivered,,,2025-02-21 12:17:00
499,1585,208,2025-05-02,2415.0,delivered,,,2025-05-02 14:42:00
500,1587,613,2025-01-19,518.0,delivered,,,2025-01-19 09:12:00
501,1589,141,2025-01-29,702.0,delivered,,,2025-01-29 18:09:00
502,1590,275,2025-06-21,126.0,cancelled,items_unavailable,seller,
503,1597,939,2025-01-05,224.0,delivered,,,2025-01-05 21:41:00
504,1598,794,2025-04-22,664.0,delivered,,,2025-04-22 19:37:00
505,1602,986,2025-04-17,1233.0,delivered,,,2025-04-17 10:01:00
506,1603,1155,2025-02-23,387.0,delivered,,,2025-02-23 22:34:00
507,1605,774,2025-04-26,207.0,delivered,,,2025-04-26 18:07:00
508,1608,25,2025-04-21,240.0,delivered,,,2025-04-21 08:19:00
509,1610,1138,2025-04-11,489.0,delivered,,,2025-04-11 14:13:00
510,1616,313,2025-05-01,2042.0,delivered,,,2025-05-01 15:26:00
511,1619,832,2025-01-25,186.0,delivered,,,2025-01-25 12:38:00
512,1621,219,2025-04-27,310.0,delivered,,,2025-04-27 20:42:00
513,1622,906,2025-04-19,429.0,delivered,,,2025-04-19 08:26:00
514,1636,262,2025-01-19,265.0,delivered,,,2025-01-19 08:07:00
515,1638,589,2025-06-13,103.0,delivered,,,2025-06-13 15:16:00
516,1641,658,2025-02-17,240.0,delivered,,,2025-02-17 16:53:00
517,1646,706,2025-05-06,393.0,delivered,,,2025-05-06 21:32:00
518,1647,151,2025-04-11,1825.0,delivered,,,2025-04-11 20:57:00
519,1650,596,2025-01-01,159.0,delivered,,,2025-01-01 21:45:00
520,1652,1084,2025-02-18,592.0,delivered,,,2025-02-18 16:18:00
521,1653,626,2025-01-01,592.0,cancelled,late_delivery,customer,
522,1656,836,2025-04-17,83.0,delivered,,,2025-04-17 10:23:00
523,1659,326,2025-06-25,3432.0,cancelled,address_issue,seller,
524,1669,723,2025-04-04,261.0,delivered,,,2025-04-05 01:10:00
525,1673,1173,2025-03-22,782.0,delivered,,,2025-03-22 21:33:00
526,1674,648,2025-01-01,2313.0,delivered,,,2025-01-01 22:23:00
527,1678,643,2025-01-11,180.0,delivered,,,2025-01-11 11:32:00
528,1680,30,2025-04-23,514.0,delivered,,,2025-04-23 19:10:00
529,1683,127,2025-01-10,996.0,cancelled,payment_failed,system,
530,1684,947,2025-03-29,393.0,delivered,,,2025-03-29 09:51:00
531,1695,314,2025-05-14,1016.0,delivered,,,2025-05-14 09:17:00
532,1703,970,2025-06-27,548.0,delivered,,,2025-06-27 17:42:00
533,1705,385,2025-06-06,194.0,delivered,,,2025-06-06 15:07:00
534,1706,96,2025-06-07,240.0,delivered,,,2025-06-07 19:47:00
535,1709,146,2025-06-23,2567.0,delivered,,,2025-06-23 21:26:00
536,1711,1123,2025-02-06,0,cancelled,items_unavailable,system,
537,1716,981,2025-06-21,0,cancelled,items_unavailable,system,
538,1717,128,2025-01-08,682.0,delivered,,,2025-01-08 20:43:00
539,1718,857,2025-01-27,1000.0,delivered,,,2025-01-27 11:19:00
540,1720,85,2025-06-07,1832.0,delivered,,,2025-06-07 15:28:00
541,1722,920,2025-04-23,972.0,delivered,,,2025-04-23 10:19:00
542,1725,260,2025-04-25,1154.0,delivered,,,2025-04-25 06:56:00
543,1728,477,2025-03-29,472.0,delivered,,,2025-03-29 19:55:00
544,1730,332,2025-03-22,310.0,delivered,,,2025-03-22 15:08:00
545,1732,1022,2025-02-06,664.0,delivered,,,2025-02-07 00:38:00
546,1734,724,2025-03-29,76.0,delivered,,,2025-03-29 18:04:00
547,1735,1146,2025-02-11,752.0,delivered,,,2025-02-11 17:24:00
548,1736,306,2025-06-20,398.0,delivered,,,2025-06-20 11:35:00
549,1740,478,2025-04-04,808.0,delivered,,,2025-04-04 21:45:00
550,1741,334,2025-01-13,790.0,delivered,,,2025-01-14 01:01:00
551,1742,1002,2025-06-28,338.0,delivered,,,2025-06-28 10:29:00
552,1743,596,2025-01-08,115.0,delivered,,,2025-01-08 10:46:00
553,1755,1090,2025-03-02,522.0,delivered,,,2025-03-02 20:06:00
554,1758,407,2025-05-13,0,cancelled,items_unavailable,system,
555,1766,40,2025-06-10,143.0,delivered,,,2025-06-10 15:52:00
556,1768,137,2025-03-11,1037.0,delivered,,,2025-03-11 16:08:00
557,1769,109,2025-05-23,240.0,delivered,,,2025-05-23 10:13:00
558,1774,569,2025-01-01,0,delivered,,,2025-01-01 23:20:00
559,1776,619,2025-06-21,648.0,delivered,,,2025-06-21 23:38:00
560,1778,124,2025-04-16,153.0,delivered,,,2025-04-16 06:54:00
561,1780,1188,2025-01-09,472.0,delivered,,,2025-01-09 23:22:00
562,1781,697,2025-04-20,592.0,delivered,,,2025-04-20 22:39:00
563,1785,1178,2025-04-02,1012.0,delivered,,,2025-04-02 13:13:00
564,1786,73,2025-05-01,1559.0,delivered,,,2025-05-01 08:11:00
565,1788,233,2025-06-18,637.0,delivered,,,2025-06-18 19:37:00
566,1793,1013,2025-03-18,1261.0,delivered,,,2025-03-19 00:40:00
567,1794,15,2025-03-24,0,cancelled,substitute_rejected,customer,
568,1795,381,2025-03-14,664.0,delivered,,,2025-03-14 23:49:00
569,1803,663,2025-05-11,844.0,delivered,,,2025-05-11 19:32:00
570,1815,544,2025-02-24,711.0,cancelled,substitute_rejected,customer,
571,1817,270,2025-02-28,288.0,delivered,,,2025-02-28 14:39:00
572,1818,1137,2025-06-04,383.0,delivered,,,2025-06-04 11:23:00
573,1822,1028,2025-06-27,442.0,delivered,,,2025-06-27 21:46:00
574,1823,883,2025-06-22,887.0,delivered,,,2025-06-23 00:39:00
575,1825,914,2025-04-10,115.0,delivered,,,2025-04-10 19:45:00
576,1830,1103,2025-02-26,90.0,delivered,,,2025-02-26 15:29:00
577,1834,1134,2025-03-05,51.0,delivered,,,2025-03-05 15:59:00
578,1838,743,2025-03-12,296.0,delivered,,,2025-03-12 21:48:00
579,1840,268,2025-02-09,766.0,delivered,,,2025-02-09 22:13:00
580,1846,372,2025-03-02,87.0,delivered,,,2025-03-02 21:55:00
581,1847,1173,2025-06-09,393.0,delivered,,,2025-06-09 15:05:00
582,1852,807,2025-03-06,93.0,delivered,,,2025-03-06 22:05:00
583,1862,794,2025-05-30,547.0,delivered,,,2025-05-30 15:01:00
584,1866,1189,2025-01-31,148.0,delivered,,,2025-01-31 14:47:00
585,1870,110,2025-06-10,666.0,delivered,,,2025-06-10 22:49:00
586,1872,1082,2025-05-01,1090.0,delivered,,,2025-05-01 08:37:00
587,1875,548,2025-04-27,789.0,delivered,,,2025-04-27 23:55:00
588,1878,442,2025-06-10,156.0,cancelled,changed_mind,customer,
589,1880,124,2025-02-23,876.0,delivered,,,2025-02-23 11:51:00
590,1882,485,2025-01-22,159.0,delivered,,,2025-01-23 00:28:00
591,1884,673,2025-05-09,61.0,delivered,,,2025-05-09 21:32:00
592,1889,591,2025-03-05,0,cancelled,items_unavailable,system,
593,1895,602,2025-04-05,888.0,delivered,,,2025-04-05 17:23:00
594,1896,861,2025-05-13,446.0,delivered,,,2025-05-13 23:42:00
595,1902,1166,2025-01-24,1243.0,delivered,,,2025-01-24 17:03:00
596,1904,280,2025-02-05,672.0,delivered,,,2025-02-05 13:34:00
597,1909,728,2025-03-06,93.0,delivered,,,2025-03-06 11:44:00
598,1917,510,2025-04-19,143.0,delivered,,,2025-04-19 20:10:00
599,1924,655,2025-04-18,1687.0,delivered,,,2025-04-18 17:13:00
600,1932,685,2025-04-05,1349.0,delivered,,,2025-04-05 21:24:00
601,1936,627,2025-04-26,1034.0,delivered,,,2025-04-26 13:38:00
602,1937,721,2025-01-28,220.0,delivered,,,2025-01-28 20:46:00
603,1939,962,2025-02-07,664.0,delivered,,,2025-02-07 08:48:00
604,1941,980,2025-06-14,800.0,delivered,,,2025-06-14 19:31:00
605,1946,324,2025-01-09,460.0,cancelled,substitute_rejected,customer,
606,1947,467,2025-03-11,2059.0,delivered,,,2025-03-11 16:10:00
607,1949,685,2025-02-11,228.0,delivered,,,2025-02-11 08:04:00
608,1951,531,2025-06-19,130.0,delivered,,,2025-06-19 08:30:00
609,1954,894,2025-05-16,525.0,delivered,,,2025-05-16 17:43:00
610,1961,642,2025-01-30,296.0,delivered,,,2025-01-31 00:32:00
611,1968,425,2025-04-22,1111.0,delivered,,,2025-04-22 14:44:00
612,1974,1194,2025-02-18,187.0,delivered,,,2025-02-18 08:29:00
613,1975,54,2025-03-29,211.0,delivered,,,2025-03-29 11:21:00
614,1976,955,2025-02-20,0,cancelled,items_unavailable,system,
615,1979,1096,2025-03-03,633.0,delivered,,,2025-03-03 09:11:00
616,1980,190,2025-02-03,1144.0,delivered,,,2025-02-03 09:59:00
617,1981,393,2025-05-26,393.0,delivered,,,2025-05-26 22:51:00
618,1986,1135,2025-05-06,613.0,cancelled,late_delivery,customer,
619,1989,220,2025-03-23,924.0,delivered,,,2025-03-23 23:08:00
620,1995,573,2025-06-27,746.0,delivered,,,2025-06-27 16:10:00
621,1999,1052,2025-04-24,236.0,delivered,,,2025-04-25 00:06:00
622,2000,502,2025-03-09,461.0,delivered,,,2025-03-09 19:05:00
623,2002,233,2025-01-07,3391.0,delivered,,,2025-01-07 11:01:00
624,2003,1148,2025-04-19,214.0,delivered,,,2025-04-19 09:47:00
625,2007,683,2025-05-13,440.0,delivered,,,2025-05-13 07:55:00
626,2008,1009,2025-03-12,100.0,delivered,,,2025-03-12 19:45:00
627,2010,519,2025-02-20,1992.0,delivered,,,2025-02-20 19:48:00
628,2013,548,2025-05-27,50.0,delivered,,,2025-05-27 18:25:00
629,2014,726,2025-01-30,1215.0,delivered,,,2025-01-30 12:56:00
630,2017,694,2025-05-15,1180.0,delivered,,,2025-05-15 11:26:00
631,2019,1166,2025-03-29,313.0,delivered,,,2025-03-29 13:57:00
632,2021,395,2025-01-22,147.0,delivered,,,2025-01-22 16:06:00
633,2023,663,2025-02-03,210.0,delivered,,,2025-02-03 13:52:00
634,2024,889,2025-03-14,414.0,delivered,,,2025-03-14 09:42:00
635,2027,276,2025-02-27,1947.0,delivered,,,2025-02-28 00:25:00
636,2029,905,2025-06-22,158.0,delivered,,,2025-06-22 20:51:00
637,2031,1069,2025-03-08,240.0,delivered,,,2025-03-08 15:26:00
638,2037,662,2025-03-10,387.0,delivered,,,2025-03-10 22:31:00
639,2039,666,2025-05-09,74.0,delivered,,,2025-05-09 21:02:00
640,2045,763,2025-04-09,115.0,cancelled,payment_failed,system,
641,2051,490,2025-01-21,478.0,cancelled,payment_failed,system,
642,2054,345,2025-06-25,3126.0,delivered,,,2025-06-26 00:33:00
643,2055,261,2025-06-19,911.0,delivered,,,2025-06-19 21:20:00
644,2056,555,2025-01-10,1190.0,delivered,,,2025-01-10 10:39:00
645,2059,378,2025-06-13,115.0,delivered,,,2025-06-13 20:49:00
646,2060,1002,2025-05-06,448.0,delivered,,,2025-05-06 20:12:00
647,2061,546,2025-02-05,296.0,delivered,,,2025-02-05 09:05:00
648,2063,225,2025-06-03,1048.0,delivered,,,2025-06-03 14:50:00
649,2065,857,2025-02-10,0,cancelled,substitute_rejected,customer,
650,2073,268,2025-01-12,791.0,delivered,,,2025-01-12 15:02:00
651,2086,508,2025-01-01,237.0,delivered,,,2025-01-01 09:30:00
652,2087,400,2025-06-13,185.0,delivered,,,2025-06-13 14:14:00
653,2090,1046,2025-04-06,385.0,delivered,,,2025-04-06 08:55:00
654,2091,1117,2025-06-10,782.0,delivered,,,2025-06-10 10:27:00
655,2093,336,2025-04-22,410.0,delivered,,,2025-04-22 22:01:00
656,2094,278,2025-03-23,816.0,delivered,,,2025-03-23 10:31:00
657,2095,153,2025-04-25,236.0,cancelled,late_delivery,customer,
658,2096,559,2025-03-28,895.0,delivered,,,2025-03-28 23:01:00
659,2097,81,2025-01-11,240.0,delivered,,,2025-01-11 19:15:00
660,2100,562,2025-04-15,789.0,delivered,,,2025-04-15 23:23:00
661,2102,305,2025-06-12,895.0,cancelled,address_issue,seller,
662,2103,498,2025-04-19,348.0,delivered,,,2025-04-19 13:39:00
663,2107,852,2025-05-16,1080.0,delivered,,,2025-05-17 00:31:00
664,2113,984,2025-06-25,1540.0,delivered,,,2025-06-25 13:58:00
665,2118,985,2025-06-08,376.0,delivered,,,2025-06-09 01:05:00
666,2120,867,2025-05-29,116.0,delivered,,,2025-05-29 18:03:00
667,2121,471,2025-05-03,1314.0,delivered,,,2025-05-03 23:10:00
668,2122,872,2025-04-18,1085.0,delivered,,,2025-04-18 13:34:00
669,2128,184,2025-02-02,134.0,delivered,,,2025-02-02 16:03:00
670,2129,46,2025-03-09,927.0,delivered,,,2025-03-09 19:45:00
671,2130,503,2025-06-23,61.0,delivered,,,2025-06-23 14:03:00
672,2134,513,2025-01-29,396.0,delivered,,,2025-01-29 11:11:00
673,2135,689,2025-01-06,186.0,delivered,,,2025-01-06 11:50:00
674,2136,586,2025-03-07,730.0,delivered,,,2025-03-07 11:27:00
675,2140,770,2025-06-07,599.0,delivered,,,2025-06-07 14:14:00
676,2145,850,2025-03-19,659.0,delivered,,,2025-03-19 08:22:00
677,2147,1170,2025-06-05,664.0,delivered,,,2025-06-05 20:36:00
678,2152,624,2025-02-22,495.0,delivered,,,2025-02-22 17:33:00
679,2156,570,2025-02-27,1157.0,delivered,,,2025-02-27 22:08:00
680,2160,837,2025-03-30,1144.0,delivered,,,2025-03-30 11:06:00
681,2165,1184,2025-05-03,393.0,cancelled,payment_failed,system,
682,2167,397,2025-01-09,970.0,delivered,,,2025-01-09 17:54:00
683,2174,359,2025-01-23,608.0,delivered,,,2025-01-23 08:40:00
684,2175,959,2025-06-11,950.0,delivered,,,2025-06-11 19:59:00
685,2176,330,2025-02-22,550.0,delivered,,,2025-02-22 22:11:00
686,2180,381,2025-02-23,143.0,delivered,,,2025-02-23 20:26:00
687,2182,1062,2025-03-24,1624.0,delivered,,,2025-03-24 11:25:00
688,2183,755,2025-05-17,354.0,delivered,,,2025-05-17 07:38:00
689,2187,1188,2025-03-06,252.0,delivered,,,2025-03-06 22:20:00
690,2190,457,2025-01-01,296.0,delivered,,,2025-01-01 19:07:00
691,2192,1032,2025-02-05,1806.0,delivered,,,2025-02-05 09:17:00
692,2194,639,2025-03-14,543.0,delivered,,,2025-03-14 22:33:00
693,2201,1118,2025-05-01,50.0,delivered,,,2025-05-01 14:48:00
694,2202,710,2025-01-04,516.0,cancelled,substitute_rejected,customer,
695,2204,726,2025-04-11,50.0,delivered,,,2025-04-12 00:01:00
696,2206,491,2025-03-14,711.0,cancelled,late_delivery,customer,
697,2207,42,2025-03-11,216.0,delivered,,,2025-03-11 23:31:00
698,2209,515,2025-02-21,224.0,delivered,,,2025-02-21 15:11:00
699,2210,1113,2025-06-02,37.0,delivered,,,2025-06-02 13:46:00
700,2211,990,2025-06-26,1067.0,delivered,,,2025-06-26 20:28:00
701,2212,733,2025-06-28,587.0,delivered,,,2025-06-28 18:42:00
702,2219,137,2025-05-31,495.0,delivered,,,2025-05-31 10:44:00
703,2221,827,2025-02-01,638.0,delivered,,,2025-02-01 21:01:00
704,2224,499,2025-01-18,59.0,delivered,,,2025-01-18 09:05:00
705,2228,432,2025-05-05,0,cancelled,items_unavailable,system,
706,2230,958,2025-06-17,1613.0,delivered,,,2025-06-17 08:42:00
707,2238,327,2025-04-17,758.0,delivered,,,2025-04-17 08:59:00
708,2241,512,2025-01-05,1051.0,delivered,,,2025-01-05 18:03:00
709,2247,1155,2025-02-03,177.0,delivered,,,2025-02-03 12:00:00
710,2248,657,2025-01-04,427.0,delivered,,,2025-01-04 17:54:00
711,2249,365,2025-04-17,259.0,delivered,,,2025-04-17 11:44:00
712,2253,1174,2025-04-19,934.0,delivered,,,2025-04-19 23:18:00
713,2255,579,2025-06-01,2142.0,cancelled,changed_mind,customer,
714,2256,776,2025-04-12,180.0,delivered,,,2025-04-13 00:37:00
