order_item_id,order_id,product_id,quantity,item_price,line_amount,item_status
602,325,1144,1,438.0,438.0,fulfilled
603,326,1007,1,108.0,108.0,fulfilled
604,326,1132,1,296.0,296.0,fulfilled
605,326,1084,2,45.0,90.0,fulfilled
606,326,1009,1,169.0,169.0,fulfilled
607,327,1105,1,623.0,623.0,fulfilled
608,327,1060,2,211.0,422.0,fulfilled
609,327,1112,1,610.0,610.0,fulfilled
610,328,1080,2,187.0,374.0,fulfilled
611,329,1117,3,61.0,183.0,fulfilled
612,330,1032,2,173.0,346.0,substituted
613,330,1015,1,115.0,115.0,out_of_stock_removed
614,331,1028,1,311.0,311.0,out_of_stock_removed
615,331,1019,2,224.0,448.0,fulfilled
616,331,1119,2,172.0,344.0,fulfilled
617,331,1128,1,207.0,207.0,fulfilled
618,332,1117,1,61.0,61.0,fulfilled
619,332,1114,1,156.0,156.0,fulfilled
620,333,1057,2,156.0,312.0,fulfilled
621,334,1069,1,313.0,313.0,rejected_substitution
622,334,1038,2,50.0,100.0,fulfilled
623,335,1078,1,265.0,265.0,fulfilled
624,336,1092,1,327.0,327.0,fulfilled
625,337,1067,1,275.0,275.0,fulfilled
626,337,1077,1,54.0,54.0,fulfilled
627,338,1072,1,76.0,76.0,fulfilled
628,338,1097,1,336.0,336.0,fulfilled
629,339,1005,1,155.0,155.0,fulfilled
630,339,1034,1,70.0,70.0,fulfilled
631,340,1113,1,185.0,185.0,out_of_stock_removed
632,340,1058,1,84.0,84.0,fulfilled
633,340,1125,3,667.0,2001.0,fulfilled
634,340,1080,2,187.0,374.0,fulfilled
635,341,1001,2,36.0,72.0,out_of_stock_removed
636,342,1067,1,275.0,275.0,fulfilled
637,343,1125,1,667.0,667.0,fulfilled
638,343,1050,2,125.0,250.0,substituted
639,343,1079,2,90.0,180.0,fulfilled
640,344,1023,2,87.0,174.0,fulfilled
641,344,1141,1,664.0,664.0,fulfilled
642,345,1003,1,127.0,127.0,substituted
643,345,1130,1,379.0,379.0,fulfilled
644,345,1052,1,30.0,30.0,fulfilled
645,345,1034,1,70.0,70.0,fulfilled
646,346,1005,1,155.0,155.0,fulfilled
647,346,1030,1,214.0,214.0,fulfilled
648,347,1003,1,127.0,127.0,rejected_substitution
649,348,1015,3,115.0,345.0,fulfilled
650,348,1025,1,175.0,175.0,fulfilled
651,348,1028,1,311.0,311.0,fulfilled
652,349,1112,1,610.0,610.0,fulfilled
653,349,1105,1,623.0,623.0,fulfilled
654,349,1128,1,207.0,207.0,fulfilled
655,349,1015,2,115.0,230.0,out_of_stock_removed
656,349,1015,1,115.0,115.0,fulfilled
657,350,1143,1,259.0,259.0,fulfilled
658,350,1034,1,70.0,70.0,fulfilled
659,351,1024,1,236.0,236.0,fulfilled
660,351,1068,1,270.0,270.0,fulfilled
661,352,1078,1,265.0,265.0,fulfilled
662,353,1044,1,30.0,30.0,rejected_substitution
663,353,1030,1,214.0,214.0,substituted
664,353,1077,1,54.0,54.0,fulfilled
665,353,1024,3,236.0,708.0,rejected_substitution
666,354,1094,1,308.0,308.0,fulfilled
667,355,1120,1,475.0,475.0,fulfilled
668,355,1080,2,187.0,374.0,fulfilled
669,356,1136,2,393.0,786.0,fulfilled
670,356,1059,1,444.0,444.0,fulfilled
671,357,1020,2,103.0,206.0,fulfilled
672,357,1029,1,238.0,238.0,fulfilled
673,358,1069,2,313.0,626.0,fulfilled
674,359,1128,1,207.0,207.0,fulfilled
675,360,1015,2,115.0,230.0,fulfilled
676,360,1125,1,667.0,667.0,fulfilled
677,361,1024,1,236.0,236.0,fulfilled
678,361,1003,1,127.0,127.0,fulfilled
679,361,1035,2,297.0,594.0,fulfilled
680,362,1140,1,240.0,240.0,fulfilled
681,362,1114,2,156.0,312.0,fulfilled
682,363,1128,1,207.0,207.0,fulfilled
683,364,1089,1,154.0,154.0,fulfilled
684,364,1015,1,115.0,115.0,fulfilled
685,365,1118,2,93.0,186.0,fulfilled
686,365,1048,1,136.0,136.0,fulfilled
687,366,1143,1,259.0,259.0,fulfilled
688,367,1069,1,313.0,313.0,fulfilled
689,368,1004,1,36.0,36.0,fulfilled
690,369,1040,1,74.0,74.0,fulfilled
691,370,1117,1,61.0,61.0,fulfilled
692,371,1019,2,224.0,448.0,fulfilled
693,371,1014,3,94.0,282.0,fulfilled
694,372,1133,1,586.0,586.0,fulfilled
695,372,1047,1,102.0,102.0,fulfilled
696,373,1015,3,115.0,345.0,fulfilled
697,373,1071,2,423.0,846.0,fulfilled
698,373,1131,1,143.0,143.0,fulfilled
699,374,1089,1,154.0,154.0,fulfilled
700,375,1015,1,115.0,115.0,fulfilled
701,375,1099,2,338.0,676.0,fulfilled
702,375,1142,2,147.0,294.0,fulfilled
703,376,1021,2,232.0,464.0,fulfilled
704,376,1076,1,312.0,312.0,fulfilled
705,377,1057,1,156.0,156.0,fulfilled
706,377,1007,1,108.0,108.0,fulfilled
707,378,1028,1,311.0,311.0,out_of_stock_removed
708,379,1081,1,37.0,37.0,fulfilled
709,380,1135,1,1063.0,1063.0,out_of_stock_removed
710,380,1036,2,58.0,116.0,substituted
711,381,1042,1,235.0,235.0,fulfilled
712,381,1134,1,935.0,935.0,fulfilled
713,381,1125,2,667.0,1334.0,fulfilled
714,382,1100,2,548.0,1096.0,fulfilled
715,382,1143,1,259.0,259.0,substituted
716,382,1087,3,341.0,1023.0,fulfilled
717,382,1007,2,108.0,216.0,fulfilled
718,383,1131,2,143.0,286.0,fulfilled
719,384,1128,2,207.0,414.0,fulfilled
720,384,1140,2,240.0,480.0,fulfilled
721,384,1071,2,423.0,846.0,fulfilled
722,384,1033,1,282.0,282.0,fulfilled
723,385,1044,3,30.0,90.0,rejected_substitution
724,386,1093,1,288.0,288.0,fulfilled
725,386,1030,2,214.0,428.0,fulfilled
726,387,1053,1,37.0,37.0,fulfilled
727,387,1097,3,336.0,1008.0,fulfilled
728,388,1075,1,161.0,161.0,fulfilled
729,388,1040,1,74.0,74.0,fulfilled
730,388,1143,1,259.0,259.0,fulfilled
731,389,1080,2,187.0,374.0,fulfilled
732,390,1027,1,44.0,44.0,fulfilled
733,390,1086,1,62.0,62.0,fulfilled
734,390,1101,1,561.0,561.0,fulfilled
735,390,1140,1,240.0,240.0,fulfilled
736,391,1136,1,393.0,393.0,fulfilled
737,391,1141,1,664.0,664.0,fulfilled
738,392,1056,2,180.0,360.0,fulfilled
739,393,1015,1,115.0,115.0,out_of_stock_removed
740,393,1141,1,664.0,664.0,fulfilled
741,393,1071,1,423.0,423.0,fulfilled
742,394,1024,2,236.0,472.0,fulfilled
743,395,1124,3,482.0,1446.0,fulfilled
744,395,1125,1,667.0,667.0,fulfilled
745,395,1104,1,737.0,737.0,fulfilled
746,395,1007,2,108.0,216.0,substituted
747,396,1089,3,154.0,462.0,out_of_stock_removed
748,397,1128,2,207.0,414.0,fulfilled
749,397,1070,3,303.0,909.0,fulfilled
750,398,1055,1,91.0,91.0,fulfilled
751,399,1141,1,664.0,664.0,fulfilled
752,400,1015,1,115.0,115.0,out_of_stock_removed
753,400,1142,1,147.0,147.0,fulfilled
754,400,1061,1,310.0,310.0,fulfilled
755,401,1085,1,200.0,200.0,fulfilled
756,401,1133,1,586.0,586.0,fulfilled
757,402,1086,3,62.0,186.0,rejected_substitution
758,402,1110,1,577.0,577.0,fulfilled
759,402,1080,3,187.0,561.0,fulfilled
760,403,1086,2,62.0,124.0,fulfilled
761,404,1110,1,577.0,577.0,fulfilled
762,405,1105,1,623.0,623.0,fulfilled
763,406,1117,1,61.0,61.0,fulfilled
764,407,1115,3,460.0,1380.0,fulfilled
765,407,1132,2,296.0,592.0,fulfilled
766,407,1018,1,177.0,177.0,fulfilled
767,408,1124,1,482.0,482.0,fulfilled
768,408,1070,1,303.0,303.0,fulfilled
769,408,1115,1,460.0,460.0,fulfilled
770,409,1006,2,31.0,62.0,fulfilled
771,410,1086,1,62.0,62.0,fulfilled
772,411,1015,1,115.0,115.0,fulfilled
773,412,1094,1,308.0,308.0,fulfilled
774,413,1061,1,310.0,310.0,rejected_substitution
775,414,1131,1,143.0,143.0,fulfilled
776,414,1057,1,156.0,156.0,substituted
777,415,1132,1,296.0,296.0,fulfilled
778,415,1054,1,49.0,49.0,fulfilled
779,416,1128,1,207.0,207.0,fulfilled
780,416,1113,3,185.0,555.0,fulfilled
781,417,1029,1,238.0,238.0,substituted
782,418,1044,1,30.0,30.0,fulfilled
783,418,1071,1,423.0,423.0,fulfilled
784,419,1071,1,423.0,423.0,fulfilled
785,419,1128,1,207.0,207.0,fulfilled
786,420,1008,1,51.0,51.0,fulfilled
787,421,1005,2,155.0,310.0,fulfilled
788,421,1046,2,31.0,62.0,fulfilled
789,421,1141,2,664.0,1328.0,fulfilled
790,422,1004,2,36.0,72.0,fulfilled
791,422,1022,1,240.0,240.0,fulfilled
792,423,1128,2,207.0,414.0,fulfilled
793,423,1088,1,240.0,240.0,fulfilled
794,424,1108,2,398.0,796.0,fulfilled
795,424,1024,1,236.0,236.0,fulfilled
796,425,1125,3,667.0,2001.0,fulfilled
797,425,1101,1,561.0,561.0,fulfilled
798,426,1029,2,238.0,476.0,fulfilled
799,427,1007,1,108.0,108.0,fulfilled
800,428,1050,1,125.0,125.0,fulfilled
801,429,1093,1,288.0,288.0,fulfilled
802,429,1086,1,62.0,62.0,fulfilled
803,429,1015,1,115.0,115.0,out_of_stock_removed
804,429,1015,1,115.0,115.0,out_of_stock_removed
805,430,1059,1,444.0,444.0,rejected_substitution
806,430,1019,3,224.0,672.0,fulfilled
807,430,1015,2,115.0,230.0,fulfilled
808,431,1128,1,207.0,207.0,fulfilled
809,431,1015,1,115.0,115.0,fulfilled
810,431,1093,1,288.0,288.0,fulfilled
811,431,1143,1,259.0,259.0,fulfilled
812,431,1080,1,187.0,187.0,fulfilled
813,432,1091,2,311.0,622.0,fulfilled
814,432,1130,1,379.0,379.0,fulfilled
815,432,1054,2,49.0,98.0,substituted
816,433,1134,1,935.0,935.0,fulfilled
817,434,1144,3,438.0,1314.0,fulfilled
818,435,1019,1,224.0,224.0,substituted
819,436,1068,1,270.0,270.0,fulfilled
820,437,1084,2,45.0,90.0,fulfilled
821,438,1015,1,115.0,115.0,fulfilled
822,438,1013,1,97.0,97.0,rejected_substitution
823,438,1015,1,115.0,115.0,out_of_stock_removed
824,438,1007,1,108.0,108.0,fulfilled
825,439,1140,2,240.0,480.0,fulfilled
826,440,1046,1,31.0,31.0,fulfilled
827,440,1015,1,115.0,115.0,fulfilled
828,441,1118,1,93.0,93.0,fulfilled
829,442,1096,1,251.0,251.0,substituted
830,442,1108,1,398.0,398.0,fulfilled
831,443,1072,1,76.0,76.0,fulfilled
832,443,1019,1,224.0,224.0,fulfilled
833,443,1125,1,667.0,667.0,fulfilled
834,444,1032,1,173.0,173.0,fulfilled
835,445,1093,1,288.0,288.0,fulfilled
836,445,1145,2,1144.0,2288.0,fulfilled
837,445,1038,1,50.0,50.0,fulfilled
838,445,1131,1,143.0,143.0,fulfilled
839,446,1128,1,207.0,207.0,fulfilled
840,447,1118,1,93.0,93.0,fulfilled
841,448,1086,3,62.0,186.0,fulfilled
842,449,1021,1,232.0,232.0,fulfilled
843,449,1071,1,423.0,423.0,fulfilled
844,450,1113,1,185.0,185.0,fulfilled
845,450,1086,1,62.0,62.0,rejected_substitution
846,450,1040,1,74.0,74.0,fulfilled
847,451,1132,1,296.0,296.0,fulfilled
848,452,1086,1,62.0,62.0,rejected_substitution
849,453,1144,1,438.0,438.0,out_of_stock_removed
850,454,1036,2,58.0,116.0,fulfilled
851,455,1071,1,423.0,423.0,fulfilled
852,456,1126,1,376.0,376.0,fulfilled
853,457,1024,1,236.0,236.0,substituted
854,458,1135,3,1063.0,3189.0,out_of_stock_removed
855,458,1141,1,664.0,664.0,fulfilled
856,459,1007,2,108.0,216.0,fulfilled
857,459,1115,2,460.0,920.0,fulfilled
858,460,1132,1,296.0,296.0,substituted
859,461,1007,1,108.0,108.0,fulfilled
860,462,1020,1,103.0,103.0,fulfilled
861,462,1125,2,667.0,1334.0,fulfilled
862,463,1010,1,254.0,254.0,fulfilled
863,463,1138,1,304.0,304.0,fulfilled
864,464,1096,1,251.0,251.0,fulfilled
865,464,1071,1,423.0,423.0,fulfilled
866,464,1101,1,561.0,561.0,fulfilled
867,465,1142,3,147.0,441.0,fulfilled
868,465,1135,1,1063.0,1063.0,out_of_stock_removed
869,466,1067,1,275.0,275.0,fulfilled
870,466,1135,1,1063.0,1063.0,fulfilled
871,466,1091,2,311.0,622.0,fulfilled
872,467,1011,1,221.0,221.0,substituted
873,468,1092,1,327.0,327.0,fulfilled
874,468,1010,1,254.0,254.0,substituted
875,469,1091,1,311.0,311.0,fulfilled
876,469,1141,1,664.0,664.0,fulfilled
877,469,1108,2,398.0,796.0,fulfilled
878,470,1128,1,207.0,207.0,fulfilled
879,471,1097,2,336.0,672.0,fulfilled
880,471,1105,1,623.0,623.0,fulfilled
881,472,1024,1,236.0,236.0,fulfilled
882,473,1082,1,130.0,130.0,fulfilled
883,473,1128,1,207.0,207.0,substituted
884,474,1118,3,93.0,279.0,fulfilled
885,475,1109,1,413.0,413.0,fulfilled
886,476,1136,2,393.0,786.0,fulfilled
887,477,1103,1,220.0,220.0,fulfilled
888,477,1132,1,296.0,296.0,fulfilled
889,478,1061,1,310.0,310.0,fulfilled
890,478,1046,1,31.0,31.0,fulfilled
891,478,1128,1,207.0,207.0,fulfilled
892,479,1125,1,667.0,667.0,fulfilled
893,479,1057,1,156.0,156.0,substituted
894,480,1050,1,125.0,125.0,fulfilled
895,480,1111,1,60.0,60.0,fulfilled
896,481,1117,2,61.0,122.0,fulfilled
897,481,1012,1,192.0,192.0,fulfilled
898,481,1018,1,177.0,177.0,fulfilled
899,482,1038,2,50.0,100.0,rejected_substitution
900,482,1134,1,935.0,935.0,fulfilled
901,483,1095,1,746.0,746.0,fulfilled
902,484,1024,1,236.0,236.0,rejected_substitution
903,484,1141,1,664.0,664.0,fulfilled
904,484,1132,2,296.0,592.0,fulfilled
905,485,1019,1,224.0,224.0,fulfilled
906,485,1015,1,115.0,115.0,fulfilled
907,486,1015,1,115.0,115.0,out_of_stock_removed
908,486,1027,1,44.0,44.0,rejected_substitution
909,487,1057,1,156.0,156.0,fulfilled
910,488,1113,2,185.0,370.0,fulfilled
911,489,1075,1,161.0,161.0,fulfilled
912,490,1034,2,70.0,140.0,fulfilled
913,490,1026,3,210.0,630.0,fulfilled
914,491,1005,3,155.0,465.0,fulfilled
915,491,1114,1,156.0,156.0,substituted
916,491,1109,1,413.0,413.0,fulfilled
917,492,1015,1,115.0,115.0,fulfilled
918,492,1136,3,393.0,1179.0,fulfilled
919,492,1131,1,143.0,143.0,fulfilled
920,493,1094,1,308.0,308.0,fulfilled
921,493,1098,1,599.0,599.0,fulfilled
922,494,1029,3,238.0,714.0,substituted
923,494,1132,1,296.0,296.0,fulfilled
924,495,1033,1,282.0,282.0,fulfilled
925,495,1041,1,309.0,309.0,substituted
926,496,1091,2,311.0,622.0,fulfilled
927,496,1112,1,610.0,610.0,fulfilled
928,496,1135,1,1063.0,1063.0,fulfilled
929,497,1061,1,310.0,310.0,fulfilled
930,498,1015,1,115.0,115.0,fulfilled
931,498,1141,3,664.0,1992.0,fulfilled
932,498,1091,1,311.0,311.0,fulfilled
933,499,1071,1,423.0,423.0,fulfilled
934,499,1141,3,664.0,1992.0,fulfilled
935,500,1048,1,136.0,136.0,out_of_stock_removed
936,500,1143,2,259.0,518.0,fulfilled
937,501,1050,3,125.0,375.0,fulfilled
938,501,1092,1,327.0,327.0,fulfilled
939,502,1038,1,50.0,50.0,fulfilled
940,502,1072,1,76.0,76.0,fulfilled
941,502,1015,1,115.0,115.0,out_of_stock_removed
942,503,1019,1,224.0,224.0,fulfilled
943,504,1141,1,664.0,664.0,fulfilled
944,505,1025,3,175.0,525.0,fulfilled
945,505,1024,3,236.0,708.0,fulfilled
946,506,1082,2,130.0,260.0,fulfilled
947,506,1003,1,127.0,127.0,substituted
948,507,1128,1,207.0,207.0,fulfilled
949,508,1088,1,240.0,240.0,fulfilled
950,509,1005,1,155.0,155.0,fulfilled
951,509,1046,1,31.0,31.0,fulfilled
952,509,1070,1,303.0,303.0,fulfilled
953,510,1105,2,623.0,1246.0,substituted
954,510,1108,2,398.0,796.0,fulfilled
955,511,1086,3,62.0,186.0,fulfilled
956,512,1061,1,310.0,310.0,fulfilled
957,513,1131,3,143.0,429.0,fulfilled
958,514,1078,1,265.0,265.0,fulfilled
959,515,1020,1,103.0,103.0,fulfilled
960,516,1140,1,240.0,240.0,fulfilled
961,517,1136,1,393.0,393.0,fulfilled
962,518,1028,1,311.0,311.0,fulfilled
963,518,1056,1,180.0,180.0,fulfilled
964,518,1125,2,667.0,1334.0,fulfilled
965,519,1015,1,115.0,115.0,fulfilled
966,519,1027,1,44.0,44.0,substituted
967,520,1132,2,296.0,592.0,fulfilled
968,521,1132,2,296.0,592.0,fulfilled
969,522,1139,1,83.0,83.0,fulfilled
970,523,1145,3,1144.0,3432.0,fulfilled
971,523,1015,1,115.0,115.0,out_of_stock_removed
972,524,1031,1,159.0,159.0,fulfilled
973,524,1047,1,102.0,102.0,fulfilled
974,524,1024,1,236.0,236.0,rejected_substitution
975,525,1115,1,460.0,460.0,fulfilled
976,525,1008,2,51.0,102.0,fulfilled
977,525,1103,1,220.0,220.0,fulfilled
978,526,1127,3,633.0,1899.0,fulfilled
979,526,1128,2,207.0,414.0,fulfilled
980,527,1111,3,60.0,180.0,fulfilled
981,528,1032,1,173.0,173.0,fulfilled
982,528,1087,1,341.0,341.0,fulfilled
983,529,1104,1,737.0,737.0,fulfilled
984,529,1143,1,259.0,259.0,fulfilled
985,530,1136,1,393.0,393.0,fulfilled
986,531,1128,3,207.0,621.0,fulfilled
987,531,1106,1,337.0,337.0,fulfilled
988,531,1036,1,58.0,58.0,fulfilled
989,532,1096,1,251.0,251.0,fulfilled
990,532,1035,1,297.0,297.0,fulfilled
991,533,1086,2,62.0,124.0,fulfilled
992,533,1034,1,70.0,70.0,fulfilled
993,534,1140,1,240.0,240.0,fulfilled
994,535,1116,1,486.0,486.0,fulfilled
995,535,1096,3,251.0,753.0,fulfilled
996,535,1141,2,664.0,1328.0,fulfilled
997,536,1144,3,438.0,1314.0,out_of_stock_removed
998,537,1006,1,31.0,31.0,out_of_stock_removed
999,538,1015,2,115.0,230.0,out_of_stock_removed
1000,538,1005,2,155.0,310.0,out_of_stock_removed
1001,538,1071,1,423.0,423.0,fulfilled
1002,538,1143,1,259.0,259.0,fulfilled
1003,539,1112,1,610.0,610.0,fulfilled
1004,539,1077,1,54.0,54.0,fulfilled
1005,539,1097,1,336.0,336.0,fulfilled
1006,540,1109,2,413.0,826.0,fulfilled
1007,540,1029,2,238.0,476.0,fulfilled
1008,540,1128,2,207.0,414.0,fulfilled
1009,540,1037,1,116.0,116.0,fulfilled
1010,541,1116,2,486.0,972.0,fulfilled
1011,542,1015,1,115.0,115.0,out_of_stock_removed
1012,542,1110,2,577.0,1154.0,fulfilled
1013,543,1024,2,236.0,472.0,substituted
1014,544,1061,1,310.0,310.0,fulfilled
1015,545,1141,1,664.0,664.0,fulfilled
1016,546,1072,1,76.0,76.0,fulfilled
1017,547,1100,1,548.0,548.0,fulfilled
1018,547,1047,2,102.0,204.0,fulfilled
1019,548,1089,2,154.0,308.0,fulfilled
1020,548,1111,1,60.0,60.0,rejected_substitution
1021,548,1079,1,90.0,90.0,fulfilled
1022,549,1059,1,444.0,444.0,fulfilled
1023,549,1017,1,198.0,198.0,fulfilled
1024,549,1037,1,116.0,116.0,fulfilled
1025,549,1038,1,50.0,50.0,fulfilled
1026,550,1009,1,169.0,169.0,substituted
1027,550,1128,3,207.0,621.0,fulfilled
1028,551,1099,1,338.0,338.0,fulfilled
1029,552,1015,1,115.0,115.0,fulfilled
1030,553,1028,1,311.0,311.0,fulfilled
1031,553,1060,1,211.0,211.0,fulfilled
1032,554,1126,3,376.0,1128.0,out_of_stock_removed
1033,555,1131,1,143.0,143.0,fulfilled
1034,556,1098,1,599.0,599.0,fulfilled
1035,556,1072,2,76.0,152.0,fulfilled
1036,556,1131,2,143.0,286.0,fulfilled
1037,557,1140,1,240.0,240.0,fulfilled
1038,558,1011,1,221.0,221.0,rejected_substitution
1039,559,1020,1,103.0,103.0,fulfilled
1040,559,1042,1,235.0,235.0,fulfilled
1041,559,1061,1,310.0,310.0,fulfilled
1042,560,1074,1,153.0,153.0,fulfilled
1043,561,1022,1,240.0,240.0,fulfilled
1044,561,1037,2,116.0,232.0,fulfilled
1045,562,1132,2,296.0,592.0,fulfilled
1046,563,1096,3,251.0,753.0,fulfilled
1047,563,1136,1,393.0,393.0,rejected_substitution
1048,563,1143,1,259.0,259.0,fulfilled
1049,564,1091,2,311.0,622.0,fulfilled
1050,564,1094,1,308.0,308.0,fulfilled
1051,564,1024,1,236.0,236.0,substituted
1052,564,1136,1,393.0,393.0,fulfilled
1053,565,1078,1,265.0,265.0,fulfilled
1054,565,1117,1,61.0,61.0,fulfilled
1055,565,1091,1,311.0,311.0,substituted
1056,566,1127,1,633.0,633.0,fulfilled
1057,566,1042,1,235.0,235.0,fulfilled
1058,566,1079,1,90.0,90.0,fulfilled
1059,566,1070,1,303.0,303.0,fulfilled
1060,567,1136,1,393.0,393.0,rejected_substitution
1061,568,1141,1,664.0,664.0,fulfilled
1062,569,1095,1,746.0,746.0,fulfilled
1063,569,1117,1,61.0,61.0,fulfilled
1064,569,1081,1,37.0,37.0,fulfilled
1065,570,1029,3,238.0,714.0,rejected_substitution
1066,570,1082,1,130.0,130.0,substituted
1067,570,1080,2,187.0,374.0,fulfilled
1068,570,1128,1,207.0,207.0,fulfilled
1069,571,1093,1,288.0,288.0,fulfilled
1070,572,1084,1,45.0,45.0,fulfilled
1071,572,1034,1,70.0,70.0,fulfilled
1072,572,1019,1,224.0,224.0,fulfilled
1073,572,1027,1,44.0,44.0,fulfilled
1074,573,1108,1,398.0,398.0,fulfilled
1075,573,1027,1,44.0,44.0,fulfilled
1076,574,1102,1,887.0,887.0,fulfilled
1077,575,1015,1,115.0,115.0,fulfilled
1078,576,1084,2,45.0,90.0,fulfilled
1079,577,1008,1,51.0,51.0,fulfilled
1080,578,1132,1,296.0,296.0,fulfilled
1081,579,1114,1,156.0,156.0,fulfilled
1082,579,1112,1,610.0,610.0,fulfilled
1083,580,1023,1,87.0,87.0,fulfilled
1084,581,1136,1,393.0,393.0,fulfilled
1085,582,1006,3,31.0,93.0,fulfilled
1086,583,1050,1,125.0,125.0,fulfilled
1087,583,1060,2,211.0,422.0,fulfilled
1088,584,1040,2,74.0,148.0,fulfilled
1089,585,1132,2,296.0,592.0,fulfilled
1090,585,1040,1,74.0,74.0,fulfilled
1091,586,1096,3,251.0,753.0,fulfilled
1092,586,1106,1,337.0,337.0,fulfilled
1093,587,1068,2,270.0,540.0,fulfilled
1094,587,1079,1,90.0,90.0,fulfilled
1095,587,1031,1,159.0,159.0,fulfilled
1096,587,1015,1,115.0,115.0,out_of_stock_removed
1097,588,1114,1,156.0,156.0,fulfilled
1098,589,1144,2,438.0,876.0,fulfilled
1099,590,1031,1,159.0,159.0,fulfilled
1100,591,1117,1,61.0,61.0,fulfilled
1101,592,1015,1,115.0,115.0,out_of_stock_removed
1102,593,1132,3,296.0,888.0,fulfilled
1103,594,1015,1,115.0,115.0,fulfilled
1104,594,1046,1,31.0,31.0,fulfilled
1105,594,1054,1,49.0,49.0,fulfilled
1106,594,1096,1,251.0,251.0,fulfilled
1107,595,1091,2,311.0,622.0,fulfilled
1108,595,1128,3,207.0,621.0,fulfilled
1109,596,1097,2,336.0,672.0,fulfilled
1110,597,1118,1,93.0,93.0,fulfilled
1111,598,1131,1,143.0,143.0,fulfilled
1112,599,1127,1,633.0,633.0,fulfilled
1113,599,1131,1,143.0,143.0,fulfilled
1114,599,1146,1,911.0,911.0,fulfilled
1115,600,1135,1,1063.0,1063.0,fulfilled
1116,600,1131,2,143.0,286.0,fulfilled
1117,601,1050,2,125.0,250.0,fulfilled
1118,601,1098,1,599.0,599.0,fulfilled
1119,601,1113,1,185.0,185.0,fulfilled
1120,602,1103,1,220.0,220.0,fulfilled
1121,603,1141,1,664.0,664.0,fulfilled
1122,604,1042,1,235.0,235.0,fulfilled
1123,604,1003,2,127.0,254.0,fulfilled
1124,604,1028,1,311.0,311.0,fulfilled
1125,605,1050,2,125.0,250.0,rejected_substitution
1126,605,1115,1,460.0,460.0,fulfilled
1127,606,1141,1,664.0,664.0,fulfilled
1128,606,1091,1,311.0,311.0,fulfilled
1129,606,1126,1,376.0,376.0,fulfilled
1130,606,1024,3,236.0,708.0,substituted
1131,607,1045,2,114.0,228.0,fulfilled
1132,608,1082,1,130.0,130.0,fulfilled
1133,609,1025,3,175.0,525.0,fulfilled
1134,610,1132,1,296.0,296.0,fulfilled
1135,611,1131,1,143.0,143.0,fulfilled
1136,611,1097,2,336.0,672.0,fulfilled
1137,611,1132,1,296.0,296.0,fulfilled
1138,611,1002,1,186.0,186.0,out_of_stock_removed
1139,612,1080,1,187.0,187.0,fulfilled
1140,613,1060,1,211.0,211.0,fulfilled
1141,613,1015,1,115.0,115.0,out_of_stock_removed
1142,614,1010,1,254.0,254.0,rejected_substitution
1143,615,1127,1,633.0,633.0,fulfilled
1144,616,1145,1,1144.0,1144.0,substituted
1145,617,1136,1,393.0,393.0,fulfilled
1146,618,1070,1,303.0,303.0,fulfilled
1147,618,1061,1,310.0,310.0,fulfilled
1148,619,1132,1,296.0,296.0,fulfilled
1149,619,1064,1,255.0,255.0,fulfilled
1150,619,1057,1,156.0,156.0,fulfilled
1151,619,1005,1,155.0,155.0,fulfilled
1152,619,1086,1,62.0,62.0,fulfilled
1153,620,1095,1,746.0,746.0,fulfilled
1154,621,1024,1,236.0,236.0,substituted
1155,622,1132,1,296.0,296.0,fulfilled
1156,622,1063,1,165.0,165.0,fulfilled
1157,623,1060,1,211.0,211.0,fulfilled
1158,623,1125,3,667.0,2001.0,fulfilled
1159,623,1136,3,393.0,1179.0,fulfilled
1160,624,1030,1,214.0,214.0,fulfilled
1161,625,1072,2,76.0,152.0,fulfilled
1162,625,1093,1,288.0,288.0,fulfilled
1163,626,1038,2,50.0,100.0,substituted
