event_id,session_id,stage,product_id,event_time
579,108,product_view,1091,2025-06-22 12:35:00
580,108,product_view,1015,2025-06-22 12:36:00
581,108,product_view,1015,2025-06-22 12:37:00
582,108,product_view,1141,2025-06-22 12:38:00
583,108,product_view,1115,2025-06-22 12:39:00
584,108,add_to_cart,1141,2025-06-22 12:40:00
585,108,add_to_cart,1115,2025-06-22 12:41:00
586,109,session_start,,2025-02-25 09:45:00
587,110,session_start,,2025-06-18 11:57:00
588,110,product_view,1024,2025-06-18 11:58:00
589,110,product_view,1111,2025-06-18 11:59:00
590,111,session_start,,2025-06-20 16:16:00
591,111,product_view,1140,2025-06-20 16:17:00
592,111,add_to_cart,1140,2025-06-20 16:18:00
593,111,checkout_start,,2025-06-20 16:19:00
594,112,session_start,,2025-04-23 08:31:00
595,113,session_start,,2025-05-06 09:09:00
596,113,product_view,1070,2025-05-06 09:10:00
597,113,product_view,1068,2025-05-06 09:11:00
598,113,product_view,1123,2025-05-06 09:12:00
599,113,product_view,1012,2025-05-06 09:13:00
600,113,add_to_cart,1070,2025-05-06 09:14:00
601,113,add_to_cart,1068,2025-05-06 09:15:00
602,113,add_to_cart,1012,2025-05-06 09:16:00
603,113,checkout_start,,2025-05-06 09:17:00
604,113,order_placed,,2025-05-06 09:18:00
605,114,session_start,,2025-01-18 23:14:00
606,114,product_view,1085,2025-01-18 23:15:00
607,114,product_view,1061,2025-01-18 23:16:00
608,114,product_view,1013,2025-01-18 23:17:00
609,114,product_view,1021,2025-01-18 23:18:00
610,114,product_view,1050,2025-01-18 23:19:00
611,114,product_view,1129,2025-01-18 23:20:00
612,114,add_to_cart,1021,2025-01-18 23:21:00
613,114,checkout_start,,2025-01-18 23:22:00
614,114,order_placed,,2025-01-18 23:23:00
615,115,session_start,,2025-04-10 09:40:00
616,116,session_start,,2025-02-18 10:02:00
617,116,product_view,1058,2025-02-18 10:03:00
618,116,product_view,1005,2025-02-18 10:04:00
619,116,product_view,1086,2025-02-18 10:05:00
620,116,product_view,1054,2025-02-18 10:06:00
621,116,product_view,1068,2025-02-18 10:07:00
622,116,product_view,1029,2025-02-18 10:08:00
623,116,add_to_cart,1054,2025-02-18 10:09:00
624,116,add_to_cart,1068,2025-02-18 10:10:00
625,116,add_to_cart,1029,2025-02-18 10:11:00
626,116,checkout_start,,2025-02-18 10:12:00
627,116,order_placed,,2025-02-18 10:13:00
628,117,session_start,,2025-01-12 13:44:00
629,117,product_view,1131,2025-01-12 13:45:00
630,117,add_to_cart,1131,2025-01-12 13:46:00
631,117,checkout_start,,2025-01-12 13:47:00
632,118,session_start,,2025-01-17 09:07:00
633,118,product_view,1070,2025-01-17 09:08:00
634,118,product_view,1083,2025-01-17 09:09:00
635,118,product_view,1028,2025-01-17 09:10:00
636,118,product_view,1009,2025-01-17 09:11:00
637,118,product_view,1052,2025-01-17 09:12:00
638,118,add_to_cart,1083,2025-01-17 09:13:00
639,118,add_to_cart,1052,2025-01-17 09:14:00
640,119,session_start,,2025-03-27 08:07:00
641,119,product_view,1131,2025-03-27 08:08:00
642,119,product_view,1046,2025-03-27 08:09:00
643,119,product_view,1128,2025-03-27 08:10:00
644,119,product_view,1005,2025-03-27 08:11:00
645,119,add_to_cart,1046,2025-03-27 08:12:00
646,119,checkout_start,,2025-03-27 08:13:00
647,119,order_placed,,2025-03-27 08:14:00
648,120,session_start,,2025-05-02 10:13:00
649,120,product_view,1082,2025-05-02 10:14:00
650,120,product_view,1115,2025-05-02 10:15:00
651,120,product_view,1105,2025-05-02 10:16:00
652,120,add_to_cart,1115,2025-05-02 10:17:00
653,120,add_to_cart,1105,2025-05-02 10:18:00
654,121,session_start,,2025-03-31 19:00:00
655,121,product_view,1143,2025-03-31 19:01:00
656,121,product_view,1101,2025-03-31 19:02:00
657,121,add_to_cart,1143,2025-03-31 19:03:00
658,121,add_to_cart,1101,2025-03-31 19:04:00
659,121,checkout_start,,2025-03-31 19:05:00
660,121,order_placed,,2025-03-31 19:06:00
661,122,session_start,,2025-01-12 07:41:00
662,122,product_view,1038,2025-01-12 07:42:00
663,122,product_view,1007,2025-01-12 07:43:00
664,123,session_start,,2025-05-18 11:10:00
665,123,product_view,1031,2025-05-18 11:11:00
666,123,product_view,1141,2025-05-18 11:12:00
667,123,product_view,1005,2025-05-18 11:13:00
668,123,product_view,1041,2025-05-18 11:14:00
669,123,add_to_cart,1141,2025-05-18 11:15:00
670,123,checkout_start,,2025-05-18 11:16:00
671,123,order_placed,,2025-05-18 11:17:00
672,124,session_start,,2025-05-30 21:03:00
673,124,product_view,1070,2025-05-30 21:04:00
674,124,product_view,1144,2025-05-30 21:05:00
675,124,add_to_cart,1070,2025-05-30 21:06:00
676,124,add_to_cart,1144,2025-05-30 21:07:00
677,124,checkout_start,,2025-05-30 21:08:00
678,124,order_placed,,2025-05-30 21:09:00
679,125,session_start,,2025-04-18 11:48:00
680,125,product_view,1102,2025-04-18 11:49:00
681,125,product_view,1054,2025-04-18 11:50:00
682,125,product_view,1057,2025-04-18 11:51:00
683,125,add_to_cart,1054,2025-04-18 11:52:00
684,126,session_start,,2025-02-25 21:53:00
685,126,product_view,1079,2025-02-25 21:54:00
686,127,session_start,,2025-02-26 10:58:00
687,127,product_view,1115,2025-02-26 10:59:00
688,127,add_to_cart,1115,2025-02-26 11:00:00
689,128,session_start,,2025-05-03 09:28:00
690,128,product_view,1097,2025-05-03 09:29:00
691,128,add_to_cart,1097,2025-05-03 09:30:00
692,129,session_start,,2025-06-15 08:01:00
693,129,product_view,1128,2025-06-15 08:02:00
694,129,product_view,1142,2025-06-15 08:03:00
695,129,product_view,1034,2025-06-15 08:04:00
696,130,session_start,,2025-04-05 20:45:00
697,130,product_view,1141,2025-04-05 20:46:00
698,130,product_view,1026,2025-04-05 20:47:00
699,130,product_view,1007,2025-04-05 20:48:00
700,130,product_view,1015,2025-04-05 20:49:00
701,130,product_view,1028,2025-04-05 20:50:00
702,130,product_view,1140,2025-04-05 20:51:00
703,130,add_to_cart,1028,2025-04-05 20:52:00
704,130,checkout_start,,2025-04-05 20:53:00
705,130,order_placed,,2025-04-05 20:54:00
706,131,session_start,,2025-04-04 17:11:00
707,132,session_start,,2025-02-05 16:15:00
708,132,product_view,1003,2025-02-05 16:16:00
709,132,product_view,1105,2025-02-05 16:17:00
710,132,product_view,1001,2025-02-05 16:18:00
711,132,product_view,1056,2025-02-05 16:19:00
712,132,product_view,1136,2025-02-05 16:20:00
713,132,product_view,1130,2025-02-05 16:21:00
714,132,add_to_cart,1003,2025-02-05 16:22:00
715,132,add_to_cart,1001,2025-02-05 16:23:00
716,132,add_to_cart,1136,2025-02-05 16:24:00
717,132,add_to_cart,1130,2025-02-05 16:25:00
718,132,checkout_start,,2025-02-05 16:26:00
719,132,order_placed,,2025-02-05 16:27:00
720,133,session_start,,2025-01-21 18:57:00
721,133,product_view,1132,2025-01-21 18:58:00
722,133,add_to_cart,1132,2025-01-21 18:59:00
723,133,checkout_start,,2025-01-21 19:00:00
724,133,order_placed,,2025-01-21 19:01:00
725,134,session_start,,2025-02-03 21:22:00
726,134,product_view,1068,2025-02-03 21:23:00
727,134,product_view,1117,2025-02-03 21:24:00
728,134,product_view,1141,2025-02-03 21:25:00
729,134,product_view,1032,2025-02-03 21:26:00
730,134,product_view,1005,2025-02-03 21:27:00
731,134,product_view,1043,2025-02-03 21:28:00
732,134,add_to_cart,1141,2025-02-03 21:29:00
733,134,add_to_cart,1005,2025-02-03 21:30:00
734,134,checkout_start,,2025-02-03 21:31:00
735,134,order_placed,,2025-02-03 21:32:00
736,135,session_start,,2025-01-13 10:22:00
737,135,product_view,1108,2025-01-13 10:23:00
738,135,product_view,1128,2025-01-13 10:24:00
739,135,add_to_cart,1128,2025-01-13 10:25:00
740,135,checkout_start,,2025-01-13 10:26:00
741,135,order_placed,,2025-01-13 10:27:00
742,136,session_start,,2025-04-23 14:23:00
743,136,product_view,1036,2025-04-23 14:24:00
744,136,product_view,1116,2025-04-23 14:25:00
745,136,product_view,1040,2025-04-23 14:26:00
746,136,product_view,1128,2025-04-23 14:27:00
747,136,product_view,1041,2025-04-23 14:28:00
748,136,add_to_cart,1040,2025-04-23 14:29:00
749,136,add_to_cart,1128,2025-04-23 14:30:00
750,137,session_start,,2025-05-20 22:21:00
751,137,product_view,1003,2025-05-20 22:22:00
752,137,product_view,1117,2025-05-20 22:23:00
753,137,product_view,1134,2025-05-20 22:24:00
754,137,add_to_cart,1134,2025-05-20 22:25:00
755,137,checkout_start,,2025-05-20 22:26:00
756,137,order_placed,,2025-05-20 22:27:00
757,138,session_start,,2025-01-07 18:39:00
758,139,session_start,,2025-06-05 12:37:00
759,139,product_view,1136,2025-06-05 12:38:00
760,139,product_view,1132,2025-06-05 12:39:00
761,139,product_view,1088,2025-06-05 12:40:00
762,140,session_start,,2025-06-04 22:03:00
763,140,product_view,1019,2025-06-04 22:04:00
764,140,product_view,1012,2025-06-04 22:05:00
765,140,product_view,1038,2025-06-04 22:06:00
766,140,add_to_cart,1019,2025-06-04 22:07:00
767,140,add_to_cart,1012,2025-06-04 22:08:00
768,140,add_to_cart,1038,2025-06-04 22:09:00
769,140,checkout_start,,2025-06-04 22:10:00
770,140,order_placed,,2025-06-04 22:11:00
771,141,session_start,,2025-01-23 10:13:00
772,141,product_view,1008,2025-01-23 10:14:00
773,141,product_view,1141,2025-01-23 10:15:00
774,141,product_view,1056,2025-01-23 10:16:00
775,141,product_view,1023,2025-01-23 10:17:00
776,141,product_view,1132,2025-01-23 10:18:00
777,142,session_start,,2025-03-16 23:31:00
778,142,product_view,1139,2025-03-16 23:32:00
779,142,product_view,1091,2025-03-16 23:33:00
780,142,product_view,1097,2025-03-16 23:34:00
781,142,add_to_cart,1091,2025-03-16 23:35:00
782,142,add_to_cart,1097,2025-03-16 23:36:00
783,142,checkout_start,,2025-03-16 23:37:00
784,143,session_start,,2025-03-15 19:11:00
785,143,product_view,1068,2025-03-15 19:12:00
786,143,product_view,1015,2025-03-15 19:13:00
787,143,product_view,1020,2025-03-15 19:14:00
788,143,product_view,1112,2025-03-15 19:15:00
789,143,product_view,1033,2025-03-15 19:16:00
790,143,product_view,1096,2025-03-15 19:17:00
791,144,session_start,,2025-01-05 14:10:00
792,145,session_start,,2025-02-04 17:10:00
793,145,product_view,1028,2025-02-04 17:11:00
794,145,product_view,1074,2025-02-04 17:12:00
795,145,product_view,1050,2025-02-04 17:13:00
796,145,add_to_cart,1028,2025-02-04 17:14:00
797,145,checkout_start,,2025-02-04 17:15:00
798,145,order_placed,,2025-02-04 17:16:00
799,146,session_start,,2025-03-19 14:43:00
800,147,session_start,,2025-02-06 06:08:00
801,147,product_view,1133,2025-02-06 06:09:00
802,147,product_view,1115,2025-02-06 06:10:00
803,147,product_view,1075,2025-02-06 06:11:00
804,147,add_to_cart,1133,2025-02-06 06:12:00
805,147,add_to_cart,1115,2025-02-06 06:13:00
806,148,session_start,,2025-05-15 23:45:00
807,148,product_view,1115,2025-05-15 23:46:00
808,149,session_start,,2025-05-03 17:19:00
809,150,session_start,,2025-06-02 22:48:00
810,151,session_start,,2025-01-31 13:08:00
811,152,session_start,,2025-02-23 10:05:00
812,152,product_view,1141,2025-02-23 10:06:00
813,153,session_start,,2025-06-18 22:37:00
814,153,product_view,1087,2025-06-18 22:38:00
815,153,add_to_cart,1087,2025-06-18 22:39:00
816,153,checkout_start,,2025-06-18 22:40:00
817,153,order_placed,,2025-06-18 22:41:00
818,154,session_start,,2025-02-07 14:37:00
819,154,product_view,1039,2025-02-07 14:38:00
820,154,product_view,1126,2025-02-07 14:39:00
821,155,session_start,,2025-01-04 22:13:00
822,156,session_start,,2025-01-02 09:59:00
823,156,product_view,1088,2025-01-02 10:00:00
824,156,product_view,1003,2025-01-02 10:01:00
825,156,product_view,1098,2025-01-02 10:02:00
826,156,product_view,1131,2025-01-02 10:03:00
827,156,product_view,1025,2025-01-02 10:04:00
828,156,add_to_cart,1088,2025-01-02 10:05:00
829,156,checkout_start,,2025-01-02 10:06:00
830,157,session_start,,2025-02-04 21:48:00
831,157,product_view,1097,2025-02-04 21:49:00
832,157,product_view,1015,2025-02-04 21:50:00
833,157,product_view,1007,2025-02-04 21:51:00
834,157,add_to_cart,1097,2025-02-04 21:52:00
835,157,add_to_cart,1015,2025-02-04 21:53:00
836,157,checkout_start,,2025-02-04 21:54:00
837,158,session_start,,2025-04-20 12:54:00
838,158,product_view,1105,2025-04-20 12:55:00
839,158,product_view,1046,2025-04-20 12:56:00
840,158,product_view,1015,2025-04-20 12:57:00
841,158,product_view,1025,2025-04-20 12:58:00
842,159,session_start,,2025-06-01 09:47:00
843,160,session_start,,2025-03-28 12:38:00
844,161,session_start,,2025-05-08 14:48:00
845,161,product_view,1113,2025-05-08 14:49:00
846,161,product_view,1023,2025-05-08 14:50:00
847,161,product_view,1044,2025-05-08 14:51:00
848,161,product_view,1134,2025-05-08 14:52:00
849,161,product_view,1050,2025-05-08 14:53:00
850,161,add_to_cart,1050,2025-05-08 14:54:00
851,161,checkout_start,,2025-05-08 14:55:00
852,161,order_placed,,2025-05-08 14:56:00
853,162,session_start,,2025-05-08 06:11:00
854,162,product_view,1007,2025-05-08 06:12:00
855,162,product_view,1091,2025-05-08 06:13:00
856,162,product_view,1017,2025-05-08 06:14:00
857,162,product_view,1109,2025-05-08 06:15:00
858,162,product_view,1104,2025-05-08 06:16:00
859,162,product_view,1082,2025-05-08 06:17:00
860,162,add_to_cart,1017,2025-05-08 06:18:00
861,163,session_start,,2025-01-09 19:56:00
862,164,session_start,,2025-04-24 20:02:00
863,164,product_view,1104,2025-04-24 20:03:00
864,164,product_view,1133,2025-04-24 20:04:00
865,164,product_view,1076,2025-04-24 20:05:00
866,164,product_view,1128,2025-04-24 20:06:00
867,164,product_view,1038,2025-04-24 20:07:00
868,165,session_start,,2025-05-02 23:54:00
869,165,product_view,1086,2025-05-02 23:55:00
870,166,session_start,,2025-03-14 16:03:00
871,166,product_view,1143,2025-03-14 16:04:00
872,166,add_to_cart,1143,2025-03-14 16:05:00
873,166,checkout_start,,2025-03-14 16:06:00
874,166,order_placed,,2025-03-14 16:07:00
875,167,session_start,,2025-01-15 13:15:00
876,167,product_view,1113,2025-01-15 13:16:00
877,167,product_view,1074,2025-01-15 13:17:00
878,167,product_view,1141,2025-01-15 13:18:00
879,167,add_to_cart,1113,2025-01-15 13:19:00
880,167,add_to_cart,1074,2025-01-15 13:20:00
881,167,add_to_cart,1141,2025-01-15 13:21:00
882,167,checkout_start,,2025-01-15 13:22:00
883,167,order_placed,,2025-01-15 13:23:00
884,168,session_start,,2025-05-06 09:44:00
885,169,session_start,,2025-06-20 16:10:00
886,169,product_view,1033,2025-06-20 16:11:00
887,169,product_view,1136,2025-06-20 16:12:00
888,169,product_view,1084,2025-06-20 16:13:00
889,169,add_to_cart,1136,2025-06-20 16:14:00
890,169,checkout_start,,2025-06-20 16:15:00
891,169,order_placed,,2025-06-20 16:16:00
892,170,session_start,,2025-01-18 22:30:00
893,170,product_view,1002,2025-01-18 22:31:00
894,170,product_view,1125,2025-01-18 22:32:00
895,170,product_view,1091,2025-01-18 22:33:00
896,171,session_start,,2025-05-12 20:42:00
897,171,product_view,1089,2025-05-12 20:43:00
898,171,product_view,1078,2025-05-12 20:44:00
899,171,add_to_cart,1078,2025-05-12 20:45:00
900,171,checkout_start,,2025-05-12 20:46:00
901,171,order_placed,,2025-05-12 20:47:00
902,172,session_start,,2025-01-16 22:12:00
903,172,product_view,1005,2025-01-16 22:13:00
904,172,product_view,1130,2025-01-16 22:14:00
905,173,session_start,,2025-01-17 12:54:00
906,173,product_view,1068,2025-01-17 12:55:00
907,173,product_view,1024,2025-01-17 12:56:00
908,173,product_view,1102,2025-01-17 12:57:00
909,173,add_to_cart,1024,2025-01-17 12:58:00
910,173,add_to_cart,1102,2025-01-17 12:59:00
911,173,checkout_start,,2025-01-17 13:00:00
912,174,session_start,,2025-04-19 07:12:00
913,174,product_view,1015,2025-04-19 07:13:00
914,174,product_view,1054,2025-04-19 07:14:00
915,174,add_to_cart,1015,2025-04-19 07:15:00
916,174,checkout_start,,2025-04-19 07:16:00
917,174,order_placed,,2025-04-19 07:17:00
918,175,session_start,,2025-01-17 19:57:00
919,175,product_view,1010,2025-01-17 19:58:00
920,175,product_view,1019,2025-01-17 19:59:00
921,175,product_view,1073,2025-01-17 20:00:00
922,175,product_view,1016,2025-01-17 20:01:00
923,175,product_view,1005,2025-01-17 20:02:00
924,175,product_view,1034,2025-01-17 20:03:00
925,175,add_to_cart,1019,2025-01-17 20:04:00
926,175,checkout_start,,2025-01-17 20:05:00
927,175,order_placed,,2025-01-17 20:06:00
928,176,session_start,,2025-01-28 11:13:00
929,177,session_start,,2025-01-15 21:34:00
930,177,product_view,1072,2025-01-15 21:35:00
931,178,session_start,,2025-02-07 17:30:00
932,178,product_view,1015,2025-02-07 17:31:00
933,178,product_view,1122,2025-02-07 17:32:00
934,178,product_view,1102,2025-02-07 17:33:00
935,179,session_start,,2025-06-13 17:57:00
936,179,product_view,1053,2025-06-13 17:58:00
937,179,add_to_cart,1053,2025-06-13 17:59:00
938,179,checkout_start,,2025-06-13 18:00:00
939,179,order_placed,,2025-06-13 18:01:00
940,180,session_start,,2025-04-23 16:56:00
941,181,session_start,,2025-01-21 21:30:00
942,182,session_start,,2025-01-26 11:44:00
943,182,product_view,1080,2025-01-26 11:45:00
944,183,session_start,,2025-01-08 07:41:00
945,184,session_start,,2025-04-13 12:40:00
946,184,product_view,1141,2025-04-13 12:41:00
947,184,product_view,1128,2025-04-13 12:42:00
948,184,product_view,1031,2025-04-13 12:43:00
949,184,product_view,1033,2025-04-13 12:44:00
950,184,product_view,1045,2025-04-13 12:45:00
951,185,session_start,,2025-02-14 16:51:00
952,185,product_view,1115,2025-02-14 16:52:00
953,185,add_to_cart,1115,2025-02-14 16:53:00
954,185,checkout_start,,2025-02-14 16:54:00
955,185,order_placed,,2025-02-14 16:55:00
956,186,session_start,,2025-06-29 11:03:00
957,186,product_view,1096,2025-06-29 11:04:00
958,186,product_view,1128,2025-06-29 11:05:00
959,186,product_view,1120,2025-06-29 11:06:00
960,186,product_view,1131,2025-06-29 11:07:00
961,186,add_to_cart,1128,2025-06-29 11:08:00
962,187,session_start,,2025-02-18 14:18:00
963,187,product_view,1143,2025-02-18 14:19:00
964,187,product_view,1099,2025-02-18 14:20:00
965,187,product_view,1096,2025-02-18 14:21:00
966,187,product_view,1058,2025-02-18 14:22:00
967,187,add_to_cart,1143,2025-02-18 14:23:00
968,187,checkout_start,,2025-02-18 14:24:00
969,187,order_placed,,2025-02-18 14:25:00
970,188,session_start,,2025-01-03 21:08:00
971,189,session_start,,2025-04-19 14:04:00
972,189,product_view,1141,2025-04-19 14:05:00
973,190,session_start,,2025-06-21 07:00:00
974,190,product_view,1071,2025-06-21 07:01:00
975,190,product_view,1040,2025-06-21 07:02:00
976,190,product_view,1022,2025-06-21 07:03:00
977,190,product_view,1143,2025-06-21 07:04:00
978,190,product_view,1026,2025-06-21 07:05:00
979,190,add_to_cart,1071,2025-06-21 07:06:00
980,190,add_to_cart,1040,2025-06-21 07:07:00
981,190,add_to_cart,1022,2025-06-21 07:08:00
982,190,checkout_start,,2025-06-21 07:09:00
983,190,order_placed,,2025-06-21 07:10:00
984,191,session_start,,2025-03-09 14:33:00
985,191,product_view,1072,2025-03-09 14:34:00
986,191,product_view,1018,2025-03-09 14:35:00
987,191,add_to_cart,1018,2025-03-09 14:36:00
988,191,checkout_start,,2025-03-09 14:37:00
989,191,order_placed,,2025-03-09 14:38:00
990,192,session_start,,2025-04-30 19:07:00
991,193,session_start,,2025-05-24 21:29:00
992,193,product_view,1135,2025-05-24 21:30:00
993,193,product_view,1143,2025-05-24 21:31:00
994,193,product_view,1132,2025-05-24 21:32:00
995,193,product_view,1135,2025-05-24 21:33:00
996,193,product_view,1131,2025-05-24 21:34:00
